id,label
05982,1
05983,0
05984,1
05985,1
05986,1
05987,0
05988,1
05989,1
05990,2
05991,1
05992,1
05993,1
05994,1
05995,1
05996,1
05997,1
05998,1
05999,1
06000,1
06001,1
06002,1
06003,1
06004,1
06005,1
06006,1
06007,1
06008,1
06009,1
06010,1
06011,1
06012,1
06013,1
06014,2
06015,1
06016,1
06017,1
06018,1
06019,0
06020,0
06021,1
06022,1
06023,1
06024,1
06025,1
06026,1
06027,0
06028,1
06029,1
06030,0
06031,1
06032,1
06033,1
06034,0
06035,2
06036,1
06037,1
06038,0
06039,1
06040,1
06041,1
06042,2
06043,1
06044,2
06045,1
06046,1
06047,1
06048,1
06049,1
06050,1
06051,1
06052,1
06053,1
06054,1
06055,1
06056,1
06057,1
06058,1
06059,1
06060,1
06061,1
06062,1
06063,2
06064,1
06065,1
06066,1
06067,1
06068,1
06069,1
06070,1
06071,1
06072,1
06073,1
06074,1
06075,1
06076,1
06077,1
06078,1
06079,1
06080,1
06081,1
06082,1
06083,1
06084,2
06085,1
06086,1
06087,0
06088,2
06089,1
06090,1
06091,1
06092,1
06093,1
06094,1
06095,2
06096,1
06097,1
06098,1
06099,1
06100,1
06101,0
06102,1
06103,1
06104,1
06105,2
06106,2
06107,1
06108,1
06109,2
06110,1
06111,1
06112,1
06113,2
06114,1
06115,1
06116,1
06117,1
06118,2
06119,0
06120,1
06121,1
06122,1
06123,2
06124,1
06125,1
06126,1
06127,1
06128,2
06129,1
06130,1
06131,2
06132,1
06133,1
06134,1
06135,1
06136,0
06137,1
06138,1
06139,1
06140,1
06141,1
06142,1
06143,1
06144,1
06145,1
06146,1
06147,1
06148,1
06149,1
06150,1
06151,1
06152,1
06153,1
06154,1
06155,1
06156,1
06157,1
06158,1
06159,1
06160,1
06161,1
06162,1
06163,1
06164,1
06165,1
06166,1
06167,1
06168,1
06169,1
06170,1
06171,1
06172,1
06173,1
06174,1
06175,1
06176,1
06177,1
06178,1
06179,1
06180,1
06181,1
06182,1
06183,1
06184,1
06185,1
06186,1
06187,1
06188,1
06189,1
06190,0
06191,1
06192,1
06193,1
06194,1
06195,2
06196,1
06197,0
06198,0
06199,1
06200,0
06201,0
06202,0
06203,1
06204,2
06205,1
06206,2
06207,1
06208,1
06209,1
06210,1
06211,0
06212,1
06213,1
06214,1
06215,1
06216,1
06217,0
06218,1
06219,1
06220,0
06221,1
06222,1
06223,1
06224,0
06225,0
06226,2
06227,1
06228,0
06229,1
06230,1
06231,1
06232,1
06233,1
06234,1
06235,1
06236,1
06237,1
06238,2
06239,1
06240,2
06241,1
06242,1
06243,2
06244,1
06245,1
06246,1
06247,1
06248,1
06249,1
06250,2
06251,0
06252,1
06253,1
06254,2
06255,1
06256,1
06257,1
06258,1
06259,2
06260,1
06261,1
06262,1
06263,1
06264,2
06265,1
06266,1
06267,0
06268,1
06269,1
06270,1
06271,1
06272,1
06273,1
06274,1
06275,2
06276,1
06277,1
06278,1
06279,1
06280,1
06281,1
06282,1
06283,0
06284,0
06285,0
06286,1
06287,2
06288,1
06289,1
06290,1
06291,0
06292,1
06293,2
06294,1
06295,0
06296,1
06297,1
06298,1
06299,1
06300,1
06301,1
06302,2
06303,1
06304,2
06305,0
06306,2
06307,1
06308,1
06309,0
06310,0
06311,0
06312,2
06313,1
06314,2
06315,1
06316,1
06317,1
06318,0
06319,1
06320,2
06321,0
06322,1
06323,2
06324,1
06325,2
06326,2
06327,1
06328,1
06329,2
06330,2
06331,1
06332,1
06333,2
06334,1
06335,0
06336,1
06337,2
06338,1
06339,1
06340,0
06341,1
06342,0
06343,1
06344,1
06345,0
06346,0
06347,1
06348,1
06349,1
06350,2
06351,1
06352,0
06353,1
06354,0
06355,1
06356,2
06357,1
06358,0
06359,1
06360,1
06361,2
06362,1
06363,0
06364,0
06365,1
06366,1
06367,1
06368,1
06369,1
06370,1
06371,2
06372,2
06373,1
06374,1
06375,2
06376,1
06377,1
06378,1
06379,1
06380,1
06381,1
06382,1
06383,1
06384,2
06385,1
06386,1
06387,1
06388,1
06389,1
06390,1
06391,1
06392,0
06393,0
06394,1
06395,1
06396,2
06397,2
06398,1
06399,1
06400,1
06401,1
06402,2
06403,2
06404,1
06405,1
06406,1
06407,2
06408,1
06409,2
06410,1
06411,1
06412,1
06413,1
06414,2
06415,1
06416,1
06417,0
06418,1
06419,1
06420,0
06421,1
06422,1
06423,1
06424,0
06425,1
06426,2
06427,0
06428,1
06429,1
06430,1
06431,1
06432,1
06433,1
06434,1
06435,2
06436,1
06437,1
06438,1
06439,1
06440,1
06441,1
06442,1
06443,1
06444,2
06445,0
06446,2
06447,1
06448,1
06449,1
06450,1
06451,1
06452,1
06453,2
06454,2
06455,1
06456,2
06457,2
06458,1
06459,0
06460,1
06461,2
06462,1
06463,1
06464,1
06465,0
06466,1
06467,1
06468,1
06469,1
06470,0
06471,1
06472,1
06473,1
06474,1
06475,1
06476,2
06477,1
06478,1
06479,1
06480,1
06481,1
06482,1
06483,1
06484,1
06485,1
06486,1
06487,1
06488,0
06489,2
06490,2
06491,0
06492,1
06493,1
06494,1
06495,1
06496,1
06497,1
06498,1
06499,1
06500,1
06501,1
06502,1
06503,1
06504,1
06505,1
06506,1
06507,1
06508,1
06509,1
06510,2
06511,1
06512,0
06513,1
06514,1
06515,1
06516,0
06517,2
06518,1
06519,0
06520,0
06521,1
06522,1
06523,1
06524,1
06525,1
06526,2
06527,1
06528,1
06529,1
06530,0
06531,1
06532,1
06533,1
06534,1
06535,2
06536,1
06537,1
06538,1
06539,1
06540,1
06541,1
06542,1
06543,0
06544,1
06545,1
06546,1
06547,1
06548,1
06549,1
06550,1
06551,1
06552,2
06553,1
06554,1
06555,1
06556,1
06557,1
06558,2
06559,0
06560,1
06561,1
06562,1
06563,1
06564,1
06565,1
06566,2
06567,1
06568,1
06569,1
06570,1
06571,1
06572,1
06573,1
06574,0
06575,1
06576,1
06577,1
06578,1
06579,1
06580,1
06581,1
06582,1
06583,0
06584,1
06585,2
06586,1
06587,1
06588,1
06589,2
06590,1
06591,0
06592,0
06593,1
06594,1
06595,1
06596,2
06597,2
06598,1
06599,2
06600,1
06601,1
06602,1
06603,1
06604,1
06605,1
06606,0
06607,0
06608,1
06609,1
06610,1
06611,2
06612,1
06613,0
06614,1
06615,1
06616,2
06617,1
06618,1
06619,2
06620,2
06621,1
06622,1
06623,2
06624,0
06625,0
06626,0
06627,1
06628,1
06629,2
06630,0
06631,0
06632,1
06633,1
06634,1
06635,1
06636,1
06637,1
06638,1
06639,1
06640,1
06641,1
06642,1
06643,0
06644,2
06645,0
06646,1
06647,1
06648,1
06649,1
06650,1
06651,1
06652,1
06653,1
06654,2
06655,1
06656,1
06657,1
06658,1
06659,1
06660,1
06661,1
06662,1
06663,1
06664,1
06665,1
06666,1
06667,1
06668,1
06669,1
06670,1
06671,1
06672,0
06673,1
06674,1
06675,1
06676,0
06677,1
06678,0
06679,0
06680,1
06681,1
06682,0
06683,1
06684,1
06685,2
06686,1
06687,1
06688,1
06689,1
06690,1
06691,1
06692,1
06693,2
06694,1
06695,1
06696,1
06697,1
06698,1
06699,1
06700,1
06701,1
06702,1
06703,1
06704,0
06705,2
06706,1
06707,0
06708,1
06709,1
06710,1
06711,1
06712,1
06713,2
06714,1
06715,1
06716,1
06717,0
06718,1
06719,1
06720,0
06721,1
06722,2
06723,0
06724,1
06725,1
06726,0
06727,1
06728,1
06729,0
06730,1
06731,0
06732,1
06733,1
06734,1
06735,1
06736,1
06737,1
06738,1
06739,1
06740,2
06741,2
06742,1
06743,1
06744,1
06745,1
06746,2
06747,1
06748,1
06749,2
06750,1
06751,1
06752,1
06753,0
06754,1
06755,1
06756,1
06757,1
06758,1
06759,1
06760,0
06761,1
06762,1
06763,1
06764,1
06765,1
06766,1
06767,1
06768,2
06769,1
06770,1
06771,1
06772,1
06773,1
06774,1
06775,1
06776,1
06777,1
06778,1
06779,1
06780,1
06781,1
06782,1
06783,1
06784,1
06785,2
06786,1
06787,1
06788,2
06789,1
06790,1
06791,2
06792,1
06793,1
06794,2
06795,0
06796,1
06797,1
06798,2
06799,1
06800,1
06801,1
06802,2
06803,1
06804,2
06805,2
06806,1
06807,1
06808,2
06809,1
06810,0
06811,1
06812,2
06813,1
06814,1
06815,1
06816,1
06817,1
06818,1
06819,2
06820,0
06821,1
06822,0
06823,0
06824,1
06825,1
06826,2
06827,2
06828,0
06829,0
06830,2
06831,1
06832,1
06833,1
06834,1
06835,2
06836,2
06837,1
06838,0
06839,1
06840,0
06841,2
06842,2
06843,2
06844,2
06845,1
06846,0
06847,2
06848,2
06849,0
06850,1
06851,1
06852,2
06853,2
06854,0
06855,2
06856,1
06857,2
06858,2
06859,0
06860,2
06861,2
06862,1
06863,2
06864,0
06865,0
06866,1
06867,2
06868,1
06869,1
06870,1
06871,1
06872,1
06873,1
06874,0
06875,1
06876,1
06877,1
06878,1
06879,1
06880,1
06881,2
06882,1
06883,2
06884,1
06885,1
06886,1
06887,1
06888,1
06889,1
06890,1
06891,1
06892,1
06893,1
06894,1
06895,1
06896,1
06897,2
06898,1
06899,2
06900,2
06901,1
06902,0
06903,0
06904,0
06905,1
06906,1
06907,1
06908,1
06909,1
06910,2
06911,1
06912,0
06913,1
06914,2
06915,2
06916,1
06917,0
06918,0
06919,0
06920,2
06921,1
06922,0
06923,2
06924,2
06925,1
06926,2
06927,0
06928,2
06929,1
06930,1
06931,2
06932,1
06933,1
06934,1
06935,1
06936,1
06937,0
06938,1
06939,1
06940,2
06941,1
06942,1
06943,2
06944,1
06945,1
06946,1
06947,1
06948,0
06949,1
06950,1
06951,1
06952,1
06953,1
06954,1
06955,1
06956,1
06957,1
06958,1
06959,1
06960,1
06961,1
06962,1
06963,1
06964,1
06965,2
06966,1
06967,1
06968,1
06969,1
06970,1
06971,1
06972,1
06973,1
06974,1
06975,1
06976,1
06977,1
06978,1
06979,1
06980,1
06981,1
06982,1
06983,1
06984,1
06985,1
06986,1
06987,1
06988,1
06989,1
06990,1
06991,1
06992,1
06993,1
06994,1
06995,1
06996,2
06997,1
06998,1
06999,1
07000,1
07001,2
07002,1
07003,2
07004,2
07005,1
07006,1
07007,1
07008,1
07009,1
07010,1
07011,1
07012,2
07013,1
07014,1
07015,2
07016,1
07017,0
07018,1
07019,1
07020,0
07021,1
07022,0
07023,1
07024,1
07025,1
07026,1
07027,1
07028,1
07029,1
07030,1
07031,1
07032,1
07033,1
07034,1
07035,0
07036,1
07037,1
07038,1
07039,1
07040,1
07041,1
07042,1
07043,1
07044,1
07045,1
07046,0
07047,1
07048,1
07049,1
07050,2
07051,1
07052,1
07053,1
07054,1
07055,0
07056,1
07057,2
07058,1
07059,1
07060,0
07061,1
07062,2
07063,1
07064,1
07065,1
07066,1
07067,1
07068,2
07069,2
07070,1
07071,1
07072,1
07073,1
07074,1
07075,1
07076,2
07077,2
07078,1
07079,1
07080,2
07081,1
07082,1
07083,2
07084,1
07085,2
07086,1
07087,1
07088,1
07089,1
07090,1
07091,1
07092,1
07093,1
07094,1
07095,2
07096,1
07097,1
07098,2
07099,1
07100,2
07101,1
07102,0
07103,1
07104,2
07105,1
07106,0
07107,2
07108,1
07109,1
07110,1
07111,0
07112,0
07113,1
07114,1
07115,1
07116,1
07117,2
07118,1
07119,1
07120,1
07121,0
07122,1
07123,1
07124,1
07125,0
07126,0
07127,2
07128,1
07129,0
07130,1
07131,0
07132,0
07133,0
07134,1
07135,0
07136,2
07137,1
07138,0
07139,1
07140,1
07141,2
07142,0
07143,1
07144,1
07145,1
07146,0
07147,0
07148,0
07149,1
07150,2
07151,2
07152,1
07153,0
07154,1
07155,0
07156,0
07157,1
07158,0
07159,1
07160,1
07161,2
07162,1
07163,1
07164,2
07165,1
07166,1
07167,1
07168,0
07169,1
07170,1
07171,1
07172,1
07173,1
07174,1
07175,1
07176,1
07177,1
07178,1
07179,1
07180,2
07181,1
07182,1
07183,1
07184,1
07185,1
07186,1
07187,1
07188,1
07189,1
07190,1
07191,1
07192,1
07193,1
07194,1
07195,1
07196,1
07197,1
07198,1
07199,2
07200,1
07201,1
07202,0
07203,1
07204,2
07205,1
07206,1
07207,1
07208,1
07209,0
07210,1
07211,2
07212,1
07213,2
07214,1
07215,1
07216,2
07217,1
07218,1
07219,1
07220,1
07221,0
07222,2
07223,0
07224,1
07225,1
07226,1
07227,1
07228,2
07229,2
07230,1
07231,0
07232,2
07233,1
07234,1
07235,1
07236,0
07237,1
07238,1
07239,0
07240,1
07241,2
07242,2
07243,0
07244,1
07245,1
07246,1
07247,1
07248,1
07249,1
07250,1
07251,1
07252,1
07253,1
07254,2
07255,1
07256,1
07257,1
07258,1
07259,1
07260,1
07261,1
07262,1
07263,1
07264,2
07265,1
07266,1
07267,1
07268,1
07269,1
07270,1
07271,1
07272,1
07273,1
07274,1
07275,1
07276,1
07277,1
07278,1
07279,0
07280,1
07281,1
07282,1
07283,1
07284,1
07285,1
07286,1
07287,1
07288,1
07289,1
07290,1
07291,1
07292,1
07293,1
07294,1
07295,1
07296,1
07297,1
07298,0
07299,1
07300,1
07301,0
07302,2
07303,2
07304,1
07305,0
07306,1
07307,1
07308,1
07309,1
07310,1
07311,2
07312,1
07313,2
07314,2
07315,2
07316,1
07317,1
07318,1
07319,1
07320,1
07321,0
07322,0
07323,2
07324,1
07325,2
07326,0
07327,1
07328,1
07329,1
07330,2
07331,1
07332,1
07333,1
07334,1
07335,1
07336,1
07337,1
07338,1
07339,2
07340,1
07341,1
07342,1
07343,2
07344,1
07345,1
07346,1
07347,1
07348,2
07349,2
07350,0
07351,1
07352,1
07353,0
07354,1
07355,1
07356,1
07357,2
07358,1
07359,1
07360,1
07361,1
07362,2
07363,1
07364,2
07365,2
07366,1
07367,2
07368,1
07369,1
07370,1
07371,2
07372,1
07373,0
07374,1
07375,1
07376,0
07377,2
07378,1
07379,1
07380,2
07381,1
07382,2
07383,1
07384,2
07385,2
07386,1
07387,1
07388,0
07389,2
07390,2
07391,1
07392,1
07393,1
07394,1
07395,1
07396,1
07397,1
07398,1
07399,1
07400,1
07401,1
07402,1
07403,1
07404,2
07405,1
07406,0
07407,1
07408,1
07409,1
07410,1
07411,2
07412,1
07413,1
07414,1
07415,2
07416,1
07417,1
07418,1
07419,1
07420,1
07421,1
07422,1
07423,1
07424,0
07425,1
07426,1
07427,1
07428,1
07429,1
07430,1
07431,1
07432,1
07433,2
07434,2
07435,2
07436,1
07437,1
07438,1
07439,1
07440,1
07441,1
07442,1
07443,1
07444,2
07445,2
07446,1
07447,1
07448,1
07449,1
07450,1
07451,1
07452,1
07453,1
07454,1
07455,1
07456,1
07457,1
07458,0
07459,1
07460,2
07461,1
07462,1
07463,1
07464,1
07465,1
07466,1
07467,1
07468,1
07469,1
07470,1
07471,1
07472,1
07473,1
07474,1
07475,2
07476,1
07477,1
07478,1
07479,1
07480,1
07481,1
07482,1
07483,1
07484,1
07485,0
07486,1
07487,1
07488,1
07489,1
07490,1
07491,2
07492,1
07493,1
07494,1
07495,1
07496,1
07497,1
07498,1
07499,1
07500,1
07501,1
07502,2
07503,1
07504,1
07505,1
07506,1
07507,1
07508,1
07509,1
07510,2
07511,1
07512,1
07513,1
07514,1
07515,1
07516,1
07517,0
07518,1
07519,2
07520,1
07521,1
07522,1
07523,1
07524,2
07525,1
07526,1
07527,0
07528,2
07529,1
07530,1
07531,1
07532,1
07533,1
07534,0
07535,2
07536,2
07537,0
07538,2
07539,1
07540,1
07541,0
07542,1
07543,1
07544,1
07545,1
07546,1
07547,1
07548,1
07549,1
07550,1
07551,1
07552,1
07553,2
07554,1
07555,2
07556,1
07557,1
07558,1
07559,2
07560,2
07561,1
07562,1
07563,1
07564,1
07565,0
07566,1
07567,0
07568,0
07569,1
07570,2
07571,1
07572,1
07573,1
07574,2
07575,0
07576,1
07577,1
07578,1
07579,1
07580,1
07581,1
07582,0
07583,1
07584,1
07585,1
07586,1
07587,1
07588,1
07589,1
07590,1
07591,1
07592,0
07593,1
07594,1
07595,1
07596,1
07597,1
07598,1
07599,1
07600,1
07601,1
07602,1
07603,1
07604,1
07605,1
07606,1
07607,0
07608,1
07609,1
07610,1
07611,2
07612,1
07613,1
07614,1
07615,1
07616,1
07617,1
07618,1
07619,1
07620,2
07621,1
07622,2
07623,1
07624,1
07625,1
07626,1
07627,1
07628,2
07629,1
07630,1
07631,1
07632,1
07633,2
07634,1
07635,2
07636,1
07637,1
07638,1
07639,1
07640,1
07641,1
07642,1
07643,1
07644,1
07645,2
07646,1
07647,1
07648,1
07649,1
07650,1
07651,1
07652,1
07653,1
07654,1
07655,2
07656,1
07657,1
07658,1
07659,1
07660,1
07661,1
07662,1
07663,2
07664,1
07665,1
07666,1
07667,1
07668,1
07669,2
07670,1
07671,1
07672,1
07673,1
07674,1
07675,1
07676,1
07677,1
07678,2
07679,1
07680,1
07681,2
07682,1
07683,1
07684,1
07685,1
07686,1
07687,2
07688,1
07689,1
07690,0
07691,1
07692,2
07693,1
07694,1
07695,1
07696,1
07697,1
07698,1
07699,1
07700,1
07701,1
07702,2
07703,1
07704,2
07705,1
07706,1
07707,2
07708,1
07709,1
07710,1
07711,1
07712,0
07713,1
07714,1
07715,2
07716,1
07717,2
07718,2
07719,1
07720,1
07721,2
07722,1
07723,1
07724,1
07725,1
07726,1
07727,2
07728,1
07729,1
07730,2
07731,1
07732,0
07733,1
07734,1
07735,1
07736,1
07737,1
07738,1
07739,1
07740,2
07741,1
07742,1
07743,1
07744,1
07745,1
07746,1
07747,2
07748,1
07749,1
07750,1
07751,2
07752,0
07753,2
07754,1
07755,1
07756,2
07757,1
07758,2
07759,1
07760,1
07761,1
07762,1
07763,1
07764,1
07765,1
07766,1
07767,1
07768,1
07769,1
07770,1
07771,1
07772,1
07773,1
07774,1
07775,1
07776,1
07777,1
07778,1
07779,1
07780,1
07781,1
07782,1
07783,1
07784,2
07785,1
07786,1
07787,1
07788,1
07789,1
07790,1
07791,1
07792,1
07793,1
07794,1
07795,1
07796,1
07797,1
07798,1
07799,1
07800,1
07801,1
07802,1
07803,1
07804,1
07805,1
07806,1
07807,1
07808,1
07809,1
07810,1
07811,1
07812,1
07813,1
07814,1
07815,1
07816,1
07817,1
07818,1
07819,1
07820,1
07821,1
07822,1
07823,1
07824,1
07825,1
07826,1
07827,2
07828,1
07829,1
07830,1
07831,1
07832,1
07833,2
07834,1
07835,1
07836,1
07837,1
07838,1
07839,1
07840,1
07841,2
07842,1
07843,1
07844,1
07845,1
07846,1
07847,1
07848,1
07849,1
07850,1
07851,1
07852,1
07853,1
07854,1
07855,1
07856,1
07857,1
07858,1
07859,1
07860,1
07861,1
07862,1
07863,1
07864,1
07865,1
07866,1
07867,1
07868,1
07869,1
07870,1
07871,0
07872,1
07873,1
07874,1
07875,1
07876,2
07877,1
07878,1
07879,1
07880,1
07881,1
07882,1
07883,1
07884,1
07885,1
07886,1
07887,1
07888,1
07889,1
07890,1
07891,1
07892,1
07893,1
07894,1
07895,1
07896,1
07897,1
07898,1
07899,1
07900,1
07901,1
07902,1
07903,1
07904,1
07905,1
07906,1
07907,1
07908,1
07909,1
07910,1
07911,1
07912,1
07913,1
07914,1
07915,1
07916,1
07917,1
07918,1
07919,1
07920,1
07921,1
07922,1
07923,1
07924,1
07925,1
07926,1
07927,1
07928,1
07929,1
07930,1
07931,1
07932,1
07933,2
07934,2
07935,1
07936,1
07937,2
07938,1
07939,1
07940,1
07941,1
07942,1
07943,1
07944,0
07945,1
07946,0
07947,2
07948,0
07949,1
07950,2
07951,1
07952,2
07953,0
07954,2
07955,2
07956,0
07957,1
07958,1
07959,0
07960,1
07961,1
07962,1
07963,1
07964,2
07965,2
07966,1
07967,1
07968,1
07969,2
07970,1
07971,1
07972,1
07973,0
07974,1
07975,1
07976,0
07977,1
07978,0
07979,2
07980,1
07981,1
07982,1
07983,1
07984,1
07985,1
07986,1
07987,1
07988,1
07989,1
07990,2
07991,1
07992,2
07993,1
07994,1
07995,0
07996,1
07997,1
07998,1
07999,1
08000,1
08001,1
08002,2
08003,1
08004,1
08005,2
08006,2
08007,0
08008,1
08009,1
08010,1
08011,1
08012,1
08013,1
08014,1
08015,2
08016,1
08017,1
08018,1
08019,1
08020,1
08021,1
08022,0
08023,1
08024,2
08025,0
08026,1
08027,1
08028,2
08029,1
08030,1
08031,1
08032,1
08033,1
08034,2
08035,1
08036,2
08037,2
08038,0
08039,1
08040,0
08041,2
08042,1
08043,2
08044,1
08045,2
08046,1
08047,1
08048,0
08049,1
08050,1
08051,0
08052,0
08053,1
08054,1
08055,1
08056,1
08057,1
08058,1
08059,0
08060,2
08061,0
08062,0
08063,1
08064,1
08065,1
08066,1
08067,2
08068,1
08069,2
08070,1
08071,1
08072,1
08073,1
08074,2
08075,1
08076,2
08077,2
08078,1
08079,1
08080,2
08081,2
08082,1
08083,2
08084,1
08085,2
08086,1
08087,1
08088,1
08089,2
08090,1
08091,2
08092,1
08093,2
08094,1
08095,1
08096,2
08097,1
08098,1
08099,2
08100,1
08101,0
08102,1
08103,1
08104,0
08105,1
08106,1
08107,1
08108,1
08109,1
08110,1
08111,2
08112,1
08113,2
08114,1
08115,2
08116,1
08117,1
08118,1
08119,1
08120,1
08121,1
08122,0
08123,1
08124,0
08125,1
08126,1
08127,1
08128,1
08129,1
08130,1
08131,1
08132,1
08133,1
08134,1
08135,1
08136,1
08137,1
08138,1
08139,1
08140,2
08141,1
08142,1
08143,1
08144,2
08145,1
08146,1
08147,1
08148,1
08149,1
08150,1
08151,1
08152,1
08153,2
08154,1
08155,1
08156,1
08157,1
08158,1
08159,1
08160,1
08161,1
08162,1
08163,1
08164,2
08165,1
08166,0
08167,1
08168,1
08169,1
08170,0
08171,1
08172,1
08173,1
08174,1
08175,1
08176,1
08177,1
08178,0
08179,0
08180,1
08181,1
08182,1
08183,1
08184,0
08185,1
08186,1
08187,1
08188,1
08189,1
08190,2
08191,1
08192,1
08193,1
08194,0
08195,1
08196,1
08197,1
08198,0
08199,1
08200,1
08201,1
08202,1
08203,1
08204,1
08205,1
08206,2
08207,1
08208,0
08209,0
08210,1
08211,1
08212,0
08213,1
08214,1
08215,1
08216,2
08217,2
08218,1
08219,0
08220,1
08221,1
08222,1
08223,1
08224,1
08225,1
08226,1
08227,1
08228,1
08229,1
08230,1
08231,2
08232,2
08233,1
08234,2
08235,1
08236,1
08237,1
08238,1
08239,1
08240,1
08241,1
08242,1
08243,2
08244,1
08245,1
08246,1
08247,1
08248,0
08249,2
08250,1
08251,1
08252,1
08253,1
08254,1
08255,1
08256,2
08257,2
08258,2
08259,1
08260,1
08261,1
08262,1
08263,2
08264,1
08265,2
08266,1
08267,1
08268,1
08269,1
08270,1
08271,2
08272,2
08273,2
08274,0
08275,2
08276,2
08277,2
08278,1
08279,1
08280,1
08281,1
08282,1
08283,1
08284,1
08285,1
08286,1
08287,1
08288,1
08289,1
08290,1
08291,1
08292,1
08293,1
08294,0
08295,1
08296,1
08297,1
08298,0
08299,2
08300,0
08301,1
08302,1
08303,1
08304,1
08305,1
08306,1
08307,1
08308,1
08309,1
08310,2
08311,1
08312,1
08313,2
08314,2
08315,1
08316,2
08317,1
08318,1
08319,2
08320,2
08321,2
08322,1
08323,1
08324,2
08325,1
08326,2
08327,1
08328,1
08329,2
08330,2
08331,1
08332,0
08333,2
08334,1
08335,1
08336,1
08337,1
08338,2
08339,1
08340,1
08341,2
08342,1
08343,1
08344,2
08345,1
08346,1
08347,1
08348,2
08349,0
08350,1
08351,0
08352,1
08353,1
08354,0
08355,1
08356,0
08357,1
08358,1
08359,0
08360,2
08361,1
08362,0
08363,2
08364,1
08365,0
08366,1
08367,1
08368,1
08369,1
08370,1
08371,1
08372,1
08373,1
08374,1
08375,1
08376,0
08377,1
08378,1
08379,1
08380,1
08381,1
08382,2
08383,2
08384,1
08385,1
08386,2
08387,1
08388,0
08389,0
08390,1
08391,1
08392,1
08393,1
08394,1
08395,1
08396,1
08397,1
08398,2
08399,1
08400,1
08401,2
08402,2
08403,1
08404,0
08405,1
08406,0
08407,1
08408,1
08409,1
08410,1
08411,2
08412,1
08413,0
08414,2
08415,0
08416,1
08417,0
08418,1
08419,1
08420,1
08421,2
08422,1
08423,1
08424,1
08425,1
08426,1
08427,1
08428,0
08429,1
08430,1
08431,1
08432,1
08433,1
08434,1
08435,1
08436,1
08437,1
08438,0
08439,2
08440,0
08441,1
08442,2
08443,1
08444,0
08445,0
08446,1
08447,1
08448,1
08449,1
08450,1
08451,1
08452,1
08453,0
08454,2
08455,0
08456,1
08457,2
08458,0
08459,1
08460,1
08461,1
08462,1
08463,1
08464,1
08465,2
08466,1
08467,1
08468,1
08469,1
08470,1
08471,1
08472,1
08473,2
08474,1
08475,1
08476,1
08477,1
08478,1
08479,1
08480,1
08481,1
08482,1
08483,1
08484,1
08485,1
08486,1
08487,0
08488,1
08489,2
08490,1
08491,1
08492,0
08493,1
08494,1
08495,0
08496,1
08497,1
08498,2
08499,1
08500,1
08501,1
08502,1
08503,1
08504,0
08505,0
08506,0
08507,1
08508,0
08509,1
08510,0
08511,0
08512,1
08513,0
08514,1
08515,2
08516,1
08517,1
08518,1
08519,1
08520,2
08521,2
08522,1
08523,1
08524,1
08525,0
08526,1
08527,2
08528,1
08529,1
08530,1
08531,1
08532,1
08533,1
08534,1
08535,0
08536,1
08537,1
08538,1
08539,2
08540,1
08541,1
08542,1
08543,1
08544,1
08545,2
08546,1
08547,1
08548,2
08549,1
08550,1
08551,1
08552,1
08553,1
08554,2
08555,1
08556,1
08557,1
08558,2
08559,1
08560,1
08561,1
08562,2
08563,1
08564,1
08565,1
08566,1
08567,1
08568,1
08569,1
08570,1
08571,1
08572,1
08573,1
08574,2
08575,1
08576,1
08577,1
08578,1
08579,1
08580,1
08581,1
08582,1
08583,1
08584,1
08585,0
08586,1
08587,1
08588,1
08589,1
08590,2
08591,1
08592,2
08593,0
08594,0
08595,1
08596,0
08597,1
08598,1
08599,1
08600,1
08601,0
08602,2
08603,1
08604,1
08605,1
08606,1
08607,1
08608,1
08609,1
08610,1
08611,2
08612,1
08613,1
08614,1
08615,1
08616,1
08617,1
08618,1
08619,1
08620,1
08621,1
08622,1
08623,1
08624,1
08625,1
08626,1
08627,1
08628,1
08629,1
08630,1
08631,1
08632,1
08633,1
08634,1
08635,2
08636,1
08637,1
08638,1
08639,2
08640,1
08641,1
08642,1
08643,1
08644,1
08645,1
08646,1
08647,1
08648,1
08649,2
08650,1
08651,1
08652,1
08653,1
08654,1
08655,1
08656,1
08657,1
08658,1
08659,1
08660,1
08661,1
08662,1
08663,1
08664,2
08665,1
08666,0
08667,1
08668,1
08669,1
08670,1
08671,0
08672,1
08673,1
08674,1
08675,2
08676,1
08677,1
08678,1
08679,1
08680,1
08681,1
08682,1
08683,0
08684,1
08685,2
08686,1
08687,2
08688,2
08689,0
08690,1
08691,1
08692,1
08693,2
08694,2
08695,1
08696,1
08697,1
08698,1
08699,1
08700,1
08701,0
08702,2
08703,1
08704,0
08705,1
08706,1
08707,2
08708,1
08709,1
08710,1
08711,1
08712,1
08713,1
08714,1
08715,1
08716,1
08717,0
08718,1
08719,1
08720,2
08721,1
08722,1
08723,2
08724,1
08725,1
08726,1
08727,2
08728,1
08729,1
08730,1
08731,1
08732,1
08733,1
08734,1
08735,1
08736,1
08737,2
08738,1
08739,2
08740,1
08741,1
08742,2
08743,1
08744,1
08745,2
08746,2
08747,1
08748,1
08749,1
08750,1
08751,2
08752,1
08753,0
08754,2
08755,2
08756,1
08757,1
08758,0
08759,1
08760,2
08761,1
08762,2
08763,1
08764,1
08765,1
08766,1
08767,1
08768,1
08769,1
08770,1
08771,1
08772,1
08773,2
08774,2
08775,1
08776,1
08777,2
08778,1
08779,0
08780,1
